chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged	flagged_tissues	top3_tissues_by_z	top3_z	pext_tissue	tissue_z	tissue_flagged	tissues_matched
chr2	236503630	236503662	chr2	236503630	236503697	IQCA1	perfect	50	0.3850312	0.16006869815533223	0	1	0.394135	0.16671250000000004	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Substantianigra,Heart_AtrialAppendage	3.842,1.23,1.164	1	3.8419054261516403	TRUE	Muscle_Skeletal
chr20	3901551	3901617	chr20	3901547	3901617	PANK2	perfect	50	0.0500824	0.051997559854834945	0	0.27649	0.036735000000000004	0.06458749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Esophagus_Mucosa,Skin_SunExposed_Lowerleg	4.354,1.728,1.63	0.27649	4.354196632151147	TRUE	Muscle_Skeletal
chr20	20598678	20598819	chr20	20598678	20598819	RALGAPA2	perfect	50	0.0275224	0.04738242559585714	0	0.23316	0	0.0550925	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cerebellum,Brain_CerebellarHemisphere	4.34,2.337,1.866	0.23316	4.339955108123038	TRUE	Muscle_Skeletal
chr20	34915217	34915256	chr20	34915217	34915256	ACSS2	perfect	50	0.0283752	0.10509265005154812	0	0.55933	0	0.0065125	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.052,3.832,2.448	0.55933	5.052254365453395	TRUE	Muscle_Skeletal
chr21	33641178	33641244	chr21	33641178	33641305	CRYZL1	perfect	50	0.0386666	0.018791698515622287	0.02093	0.12317	0.034905	0.01304	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Cells_EBV_transformedlymphocytes	4.497,2.809,2.43	0.12317	4.496847367455846	TRUE	Muscle_Skeletal
chr21	37072144	37072148	chr21	37072144	37072310	PIGP	perfect	50	0.1536084	0.05239108579574528	0.06612	0.33714	0.156255	0.06954250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Skin_NotSunExposed_Suprapubic	3.503,2.72,1.266	0.33714	3.503107393412807	TRUE	Muscle_Skeletal
chr21	41834504	41834564	chr21	41834504	41834564	PRDM15	perfect	50	0.063779	0.04717784780455111	0	0.28103	0.066705	0.040944999999999995	1	Muscle_Skeletal	Muscle_Skeletal,Nerve_Tibial,Brain_CerebellarHemisphere	4.605,1.37,0.94	0.28103	4.604936641027581	TRUE	Muscle_Skeletal
chr21	45134795	45134832	chr21	45134714	45134832	ADARB1	perfect	50	0.05058	0.026846596105446582	0.00168	0.13672	0.04615	0.03427500000000001	1	Muscle_Skeletal	Muscle_Skeletal,Testis,Heart_AtrialAppendage	3.209,2.569,1.324	0.13672	3.2086004371527794	TRUE	Muscle_Skeletal
chr22	17793728	17793794	chr22	17793728	17793794	MICAL3	perfect	50	0.029927799999999997	0.045269394323407534	0	0.20935	0	0.052820000000000006	1	Muscle_Skeletal	Muscle_Skeletal,WholeBlood,Liver	3.963,2.686,1.627	0.20935	3.96343274924767	TRUE	Muscle_Skeletal
chr22	19895135	19895200	chr22	19893901	19895320	TXNRD2	perfect	50	0.0564412	0.03913783928421106	0.02203	0.21339	0.045829999999999996	0.0245075	2	Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Brain_Cerebellum	4.01,3.914,1.533	0.21339	4.010154951587123	TRUE	Muscle_Skeletal
chr22	19933433	19933440	chr22	19933433	19933526	TXNRD2	perfect	50	0.049884200000000004	0.027557240619688842	0.01867	0.15361	0.04221	0.024572499999999997	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,WholeBlood	3.764,2.918,2.054	0.15361	3.764012566842086	TRUE	Muscle_Skeletal
chr22	25112177	25112462	chr22	25111841	25112462	KIAA1671,KIAA1671-AS1	perfect	50	0.1402544	0.11745022089552733	0	0.69064	0.12691	0.12037	1	Muscle_Skeletal	Muscle_Skeletal,MinorSalivaryGland,Breast_MammaryTissue	4.686,2.392,1.383	0.69064	4.686118049020711	TRUE	Muscle_Skeletal
chr22	29531077	29531110	chr22	29531077	29531110	THOC5	perfect	50	0.1043466	0.07759929895564883	0.00989	0.37353	0.081255	0.11230500000000002	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Artery_Tibial	3.469,2.206,1.693	0.37353	3.4688895856372266	TRUE	Muscle_Skeletal
chr22	31093447	31093783	chr22	31093357	31093876	SMTN	perfect	50	0.0531776	0.10527535745842899	0	0.52706	0.018029999999999997	0.036212499999999995	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.501,4.164,2.558	0.52706	4.501361110905048	TRUE	Muscle_Skeletal
chr22	31093783	31093876	chr22	31093357	31093876	SMTN	perfect	50	0.059560800000000004	0.1041487508589008	0	0.5304	0.029199999999999997	0.032400000000000005	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.521,4.181,2.559	0.5304	4.520833866148679	TRUE	Muscle_Skeletal
chr22	35752612	35752655	chr22	35752612	35752655	RBFOX2	perfect	50	0.013232800000000003	0.048811503915050396	0	0.27908	0	0.003175	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.446,3.114,2.615	0.27908	5.446404611148018	TRUE	Muscle_Skeletal
chr22	37759416	37759524	chr22	37759416	37760346	TRIOBP	perfect	50	0.0673632	0.022897499858174512	0.03807	0.19582	0.065215	0.014787500000000002	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Pituitary	5.61,1.362,1.227	0.19582	5.610079737772782	TRUE	Muscle_Skeletal
chr22	38025578	38025663	chr22	38025578	38025768	POLR2F	perfect	50	0.031066800000000002	0.02306117723953982	0	0.10854	0.027135	0.025609999999999997	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.359,2.85,2.203	0.10854	3.3594642283554967	TRUE	Muscle_Skeletal
chr22	39377014	39377038	chr22	39377014	39377075	SYNGR1	perfect	50	0.018067399999999997	0.041585982666356824	0	0.18007	0	0	2	Heart_AtrialAppendage,Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	3.896,3.324,2.177	0.18007	3.8956059136498546	TRUE	Muscle_Skeletal
chr3	10332032	10332037	chr3	10331910	10332037	ATP2B2	perfect	50	0.0203216	0.06814824732679693	0	0.40329	0	0.0085275	1	Muscle_Skeletal	Muscle_Skeletal,Uterus,Nerve_Tibial	5.62,2.832,2.445	0.40329	5.619636821524109	TRUE	Muscle_Skeletal
chr3	10336128	10336300	chr3	10336128	10336300	ATP2B2	perfect	50	0.0223106	0.0682963118019934	0	0.40329	0	0.0139325	1	Muscle_Skeletal	Muscle_Skeletal,Uterus,Nerve_Tibial	5.578,2.797,2.411	0.40329	5.5783305122617195	TRUE	Muscle_Skeletal
chr3	19936140	19936303	chr3	19936140	19936334	EFHB	perfect	50	0.3194476	0.1434811401893671	0.09091	1	0.30791500000000005	0.1813025	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Cortex,Adipose_Subcutaneous	4.743,1.114,1.053	1	4.743148814553631	TRUE	Muscle_Skeletal
chr3	27456650	27456683	chr3	27456650	27456754	SLC4A7	perfect	50	0.1520306	0.061039219824433444	0.05405	0.42935	0.13152	0.06148250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	4.543,1.834,1.7	0.42935	4.5432985676693	TRUE	Muscle_Skeletal
chr3	37273535	37273601	chr3	37273535	37273601	GOLGA4	perfect	50	0.050689	0.02828233026294051	0.01449	0.16084	0.04599	0.016765000000000002	3	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.895,3.542,3.238	0.16084	3.8946932227976756	TRUE	Muscle_Skeletal
chr3	47280951	47280988	chr3	47280951	47281195	KIF9	perfect	50	0.028588399999999996	0.03406829966825046	0	0.19868	0.02216	0.02427	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Esophagus_Mucosa	4.993,2.491,1.636	0.19868	4.9926647838698806	TRUE	Muscle_Skeletal
chr3	47987382	47987433	chr3	47987382	47987433	MAP4	perfect	50	0.0131558	0.021767745384923473	9e-4	0.12798	0.0059900000000000005	0.009995	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.275,2.794,2.413	0.12798	5.2749698220711565	TRUE	Muscle_Skeletal
chr3	52834743	52834767	chr3	52834743	52834915	MUSTN1	perfect	50	0.0224284	0.01859725471950204	0	0.12464	0.02128	0.0194475	1	Muscle_Skeletal	Muscle_Skeletal,Liver,Bladder	5.496,1.709,0.893	0.12464	5.496058506571707	TRUE	Muscle_Skeletal
chr3	98501431	98501520	chr3	98500839	98501520	CLDND1	perfect	50	0.0384676	0.03325534160315989	7.9e-4	0.18121	0.03545	0.043	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Coronary	4.292,2.115,1.351	0.18121	4.292314952086878	TRUE	Muscle_Skeletal
chr3	129092516	129092593	chr3	129092499	129092593	RAB43	perfect	50	0.2466548	0.22742402875255027	0	1	0.192435	0.359975	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.313,2.066,1.74	1	3.312513651843186	TRUE	Muscle_Skeletal
chr3	136023069	136023201	chr3	136022734	136023201	PPP2R3A	perfect	50	0.032928	0.07667617835110598	0	0.35304	0.01753	0.0249375	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Heart_AtrialAppendage,Muscle_Skeletal,Heart_LeftVentricle	4.175,4.158,3.044	0.35175	4.158031957984266	TRUE	Muscle_Skeletal
chr3	160485358	160485376	chr3	160485358	160485773	TRIM59	perfect	50	0.09900199999999999	0.15786187751141365	0	0.62791	0	0.2013875	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Cerebellum	3.35,2.57,2.364	0.62791	3.350447925350179	TRUE	Muscle_Skeletal
chr3	180613848	180613858	chr3	180613813	180613864	CCDC39	perfect	50	0.0269832	0.06395159184692047	0	0.23154	0	0	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Adipose_Subcutaneous	3.199,3.152,2.954	0.22857	3.1521779861638777	TRUE	Muscle_Skeletal
chr3	180971074	180971155	chr3	180971074	180971816	FXR1	perfect	50	0.0901062	0.12155906681972198	0	0.50565	0.042475	0.061735	2	Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal,Heart_AtrialAppendage	3.418,3.283,2.722	0.48914	3.282632965517797	TRUE	Muscle_Skeletal
chr3	189880063	189880175	chr3	189880063	189881496	TP63	perfect	50	0.020349199999999998	0.09196628545598345	0	0.62551	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Bladder	6.58,1.953,0.058	0.62551	6.580246195652207	TRUE	Muscle_Skeletal
chr3	196728701	196728755	chr3	196728701	196728755	PIGX	perfect	50	0.0056754000000000015	0.024099019474506708	0	0.16038	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.42,2.109,0.708	0.16038	6.419539191777291	TRUE	Muscle_Skeletal
chr4	8127546	8127571	chr4	8127546	8127670	ABLIM2	perfect	50	0.0093638	0.029753221323797152	0	0.19077	0	0.0047799999999999995	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Cerebellum	6.097,2.201,1.676	0.19077	6.097027210122896	TRUE	Muscle_Skeletal
chr4	17883722	17884752	chr4	17880594	17884752	LCORL	perfect	50	0.1946018	0.0748189097207111	0	0.43192	0.19261499999999998	0.085565	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Hypothalamus,Pituitary	3.172,1.952,1.745	0.43192	3.1719013399938176	TRUE	Muscle_Skeletal
chr4	46368974	46369006	chr4	46363714	46369006	GABRA2	perfect	50	0.3428408	0.1991283493571779	0	1	0.35771	0.21601	1	Muscle_Skeletal	Muscle_Skeletal,Skin_SunExposed_Lowerleg,MinorSalivaryGland	3.3,2.045,1.626	1	3.300179015802762	TRUE	Muscle_Skeletal
chr4	64277037	64277051	chr4	64275256	64277051	TECRL	perfect	50	0.008279799999999997	0.03457333321140641	0	0.19365	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.362,3.253,2.642	0.19365	5.361652544940121	TRUE	Muscle_Skeletal
chr4	75760593	75760605	chr4	75760593	75760605	USO1	perfect	50	0.12444060000000001	0.17547694896481417	0.00678	0.8637	0.056635000000000005	0.10600249999999999	1	Muscle_Skeletal	Muscle_Skeletal,Esophagus_Mucosa,Skin_NotSunExposed_Suprapubic	4.213,2.351,2.038	0.8637	4.212857610991589	TRUE	Muscle_Skeletal
chr4	75795335	75795356	chr4	75795335	75795356	USO1	perfect	50	0.12444060000000001	0.17547694896481417	0.00678	0.8637	0.056635000000000005	0.10600249999999999	1	Muscle_Skeletal	Muscle_Skeletal,Esophagus_Mucosa,Skin_NotSunExposed_Suprapubic	4.213,2.351,2.038	0.8637	4.212857610991589	TRUE	Muscle_Skeletal
chr4	76214274	76214424	chr4	76214039	76214424	FAM47E	perfect	50	0.007358200000000001	0.021549608708034306	0	0.14118	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Brain_Putamen_basalganglia,Brain_Substantianigra	6.21,1.282,1.075	0.14118	6.20994106264711	TRUE	Muscle_Skeletal
chr4	77039072	77039085	chr4	77039072	77039326	SEPTIN11	perfect	50	0.0189174	0.042607265396063757	0	0.22672	0	0.0240325	2	Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	4.877,3.985,0.891	0.22672	4.8771635088131635	TRUE	Muscle_Skeletal
chr4	85827962	85827975	chr4	85827744	85827975	ARHGAP24	perfect	50	0.0158472	0.032603103648429	0	0.15534	0	0.014902499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Pancreas,Thyroid	4.279,2.528,1.931	0.15534	4.2785129141139775	TRUE	Muscle_Skeletal
chr4	94579520	94579537	chr4	94579520	94579537	PDLIM5	perfect	50	0.012807399999999997	0.07579395581443159	0	0.53141	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.842,0.93,0.046	0.53141	6.842268548031837	TRUE	Muscle_Skeletal
chr4	94582716	94582731	chr4	94582546	94582999	PDLIM5	perfect	50	0.012807399999999997	0.07579395581443159	0	0.53141	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.842,0.93,0.046	0.53141	6.842268548031837	TRUE	Muscle_Skeletal
chr4	94584985	94585003	chr4	94584400	94585003	PDLIM5	perfect	50	0.0936338	0.1897070964310131	0	0.87108	0.047125	0.031999999999999994	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Heart_LeftVentricle,Muscle_Skeletal,Heart_AtrialAppendage	4.098,3.966,3.596	0.84592	3.965514280450592	TRUE	Muscle_Skeletal
chr4	94586988	94587079	chr4	94586988	94588216	PDLIM5	perfect	50	0.1078988	0.1724572503862204	0	0.84628	0.063635	0.03919749999999999	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.282,3.954,3.151	0.84628	4.281531790321283	TRUE	Muscle_Skeletal
chr4	102798931	102798977	chr4	102798927	102798977	UBE2D3	perfect	50	0.0876928	0.033377766890734996	0.04065	0.23299	0.089295	0.03458749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	4.353,1.608,1.595	0.23299	4.353113270748248	TRUE	Muscle_Skeletal
chr4	113304223	113304277	chr4	113304223	113304277	ANK2	perfect	50	0.004290999999999999	0.018957887083033826	0	0.11915	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.059,2.261,2.194	0.11915	6.058639314440898	TRUE	Muscle_Skeletal
chr4	113323758	113323794	chr4	113323758	113323794	ANK2	perfect	50	0.007207600000000001	0.020244196100490178	0	0.11915	0	9.824999999999999e-4	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	5.53,2.376,1.911	0.11915	5.529604605899343	TRUE	Muscle_Skeletal
chr4	113378089	113378181	chr4	113378089	113378181	ANK2	perfect	50	0.017528200000000004	0.0646529317071278	0	0.34693	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.095,3.025,2.898	0.34693	5.094924411040814	TRUE	Muscle_Skeletal
chr4	143434087	143434168	chr4	143434087	143434168	GAB1	perfect	50	0.007908199999999999	0.01928678194822473	0	0.10638	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,MinorSalivaryGland	5.106,2.286,1.852	0.10638	5.1056625342862825	TRUE	Muscle_Skeletal
chr4	152382188	152382335	chr4	152382188	152382529	FBXW7	perfect	50	0.10017799999999998	0.14216132152866162	0	0.58979	0.049995	0.12249499999999999	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Liver	3.444,3.319,2.112	0.58979	3.444059148685444	TRUE	Muscle_Skeletal
chr5	16508577	16508612	chr5	16508560	16508998	RETREG1	perfect	50	0.12413759999999999	0.1925013571917171	0	0.74016	0.028705	0.198035	1	Muscle_Skeletal	Muscle_Skeletal,Liver,Stomach	3.2,2.571,2.245	0.74016	3.200093801865965	TRUE	Muscle_Skeletal
chr5	36208624	36208690	chr5	36208624	36208690	NADK2	perfect	50	0.0824834	0.06393868815753198	0	0.33353	0.06086	0.0492325	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.926,2.663,2.235	0.33353	3.9263645725960474	TRUE	Muscle_Skeletal
chr5	55490959	55491114	chr5	55490959	55491114	PLPP1	perfect	50	0.1301474	0.08546281188652186	0	0.55667	0.10211	0.0599025	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Testis	4.991,2.594,1.831	0.55667	4.990739136530399	TRUE	Muscle_Skeletal
chr5	88760987	88761022	chr5	88760987	88761125	MEF2C	perfect	50	0.082134	0.0937916189850497	0	0.68247	0.066325	0.04260499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Brain_Cerebellum	6.401,0.79,0.698	0.68247	6.400742481006677	TRUE	Muscle_Skeletal
chr5	88761022	88761125	chr5	88760987	88761125	MEF2C	perfect	50	0.0822758	0.09382502842819192	0	0.68247	0.066325	0.04260499999999999	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Brain_Cerebellum	6.397,0.788,0.696	0.68247	6.396951965320777	TRUE	Muscle_Skeletal
chr5	118988129	118988149	chr5	118988129	118988220	DTWD2	perfect	50	0.005496199999999997	0.03137219963208033	0	0.21951	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Cells_EBV_transformedlymphocytes	6.822,0.815,0.597	0.21951	6.821765847146896	TRUE	Muscle_Skeletal
chr5	138168469	138168688	chr5	138168469	138168688	BRD8	perfect	50	0.3595942	0.08814131235251997	0.08492	0.6348	0.36224	0.08753250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Skin_SunExposed_Lowerleg,Cells_EBV_transformedlymphocytes	3.122,1.556,1.453	0.6348	3.1223247380220327	TRUE	Muscle_Skeletal
chr5	138541518	138541562	chr5	138541518	138541711	ETF1	perfect	50	0.008200999999999993	0.041917299348763835	0	0.25693	0	0	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Adipose_Subcutaneous	5.934,3.457,-0.196	0.15312	3.457259944020553	TRUE	Muscle_Skeletal
chr5	139419137	139419172	chr5	139419067	139419172	DNAJC18	perfect	50	0.0475798	0.03659723037864689	0	0.16421	0.04532	0.0492725	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Aorta,Artery_Coronary	3.187,1.915,1.668	0.16421	3.1868586445833706	TRUE	Muscle_Skeletal
chr5	140472238	140472295	chr5	140472238	140472477	ANKHD1	perfect	50	0.15812299999999999	0.07052106743407119	0.07533	0.44382	0.152095	0.07063750000000002	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	4.051,2.91,1.792	0.44382	4.051229092172955	TRUE	Muscle_Skeletal
chr5	140472295	140472312	chr5	140472238	140472477	ANKHD1	perfect	50	0.0897362	0.058181167262618724	0.02579	0.37741	0.07604	0.05936749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Testis	4.944,1.996,1.773	0.37741	4.944448754379492	TRUE	Muscle_Skeletal
chr5	140472312	140472337	chr5	140472238	140472477	ANKHD1	perfect	50	0.0892892	0.05675990054211705	0.02579	0.36675	0.075095	0.05936749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Testis	4.888,2.007,1.7	0.36675	4.888324280873576	TRUE	Muscle_Skeletal
chr5	141518943	141518996	chr5	141518943	141519067	DIAPH1,ENSG00000301000	perfect	50	0.0106336	0.04366145134686071	0	0.30993	0.00209	0.00629	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Brain_Cortex	6.855,0.325,0.317	0.30993	6.854934748327361	TRUE	Muscle_Skeletal
chr5	177441244	177441247	chr5	177441244	177441353	GRK6	perfect	50	0.0487234	0.048069135229099655	0	0.2809	0.046425	0.0629525	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.83,1.622,1.337	0.2809	4.830055687364374	TRUE	Muscle_Skeletal
chr6	5186797	5186980	chr6	5186599	5186980	LYRM4	perfect	50	0.1730072	0.0786015100348276	0.04817	0.47658	0.17612	0.09774749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Pancreas	3.862,1.42,1.325	0.47658	3.8621751651525487	TRUE	Muscle_Skeletal
chr6	17821785	17821905	chr6	17821785	17821905	KIF13A	perfect	50	0.003632000000000002	0.02522523703899469	0	0.17842	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.929,-0.071,-0.091	0.17842	6.929092469172923	TRUE	Muscle_Skeletal
chr6	35480059	35480122	chr6	35480059	35480122	TEAD3	perfect	50	0.0271518	0.047383389007506986	0	0.24592	0.0062900000000000005	0.0387	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.617,2.934,2.542	0.24592	4.616980857264988	TRUE	Muscle_Skeletal
chr6	57008180	57008200	chr6	57008180	57010944	BEND6	perfect	50	0.2200044	0.11708734535153399	0	0.61538	0.22501	0.12700999999999998	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.377,2.167,2.05	0.61538	3.376757742802648	TRUE	Muscle_Skeletal
chr6	73129792	73129849	chr6	73129792	73129849	KCNQ5	perfect	50	0.006142399999999999	0.019000106719356574	0	0.1004	0	0	2	Artery_Aorta,Muscle_Skeletal	Muscle_Skeletal,Artery_Aorta,Cells_EBV_transformedlymphocytes	4.961,3.139,2.646	0.1004	4.96089845137417	TRUE	Muscle_Skeletal
chr6	73132143	73132164	chr6	73130645	73132383	KCNQ5,KCNQ5-AS1	perfect	50	0.017565399999999995	0.055399523913448365	0	0.26316	0	0	3	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	4.433,3.317,3.15	0.1921	3.150471117273109	TRUE	Muscle_Skeletal
chr6	99544224	99544273	chr6	99543779	99544273	CCNC	perfect	50	0.0760516	0.05300756358660295	0.0131	0.33294	0.066755	0.033769999999999994	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.846,2.521,1.976	0.33294	4.846259337694321	TRUE	Muscle_Skeletal
chr6	119006044	119006176	chr6	119005286	119006176	FAM184A	perfect	50	0.0581468	0.034892314950605456	0	0.2	0.057415	0.025504999999999986	1	Muscle_Skeletal	Muscle_Skeletal,Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	4.065,2.54,2.219	0.2	4.065456826261353	TRUE	Muscle_Skeletal
chr6	127286049	127286167	chr6	127286049	127286351	RNF146	perfect	50	0.1759386	0.06443912244965501	0.08843	0.4079	0.170825	0.08203749999999999	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Pancreas	3.6,2.959,1.19	0.4079	3.5996983072081212	TRUE	Muscle_Skeletal
chr6	131615323	131615341	chr6	131615323	131615341	MED23	perfect	50	0.0491252	0.03540681470437865	0.00636	0.18002	0.0448	0.023795	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,Skin_SunExposed_Lowerleg	3.697,3.447,2.137	0.17116	3.4466472349716435	TRUE	Muscle_Skeletal
chr6	157888570	157888660	chr6	157888570	157888660	SNX9	perfect	50	0.016482	0.06332539388116021	0	0.4519	0.00587	0.0056124999999999986	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.876,0.438,0.138	0.4519	6.875883011752419	TRUE	Muscle_Skeletal
chr6	170295405	170295453	chr6	170295320	170295453	FAM120B	perfect	50	0.1670928	0.1277108938194517	0	0.55124	0.166775	0.17823000000000003	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.008,2.405,2.237	0.55124	3.0079438684618327	TRUE	Muscle_Skeletal
chr7	920783	920803	chr7	920783	920889	ADAP1	perfect	50	0.05418280000000001	0.15323726449116312	0	1	0	0.04122	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Liver	6.172,1.533,1.515	1	6.172240173698372	TRUE	Muscle_Skeletal
chr7	30686388	30686449	chr7	30685872	30686771	CRHR2,ENSG00000305335	perfect	50	0.007307799999999997	0.037445781282776695	0	0.23077	0	0	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,Adipose_Subcutaneous	5.968,3.4,-0.195	0.23077	5.967620178959442	TRUE	Muscle_Skeletal
chr7	40085698	40085746	chr7	40085698	40085746	CDK13	perfect	50	0.0461832	0.04658501744955678	0	0.23107	0.032424999999999995	0.034335000000000004	3	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	Cells_EBV_transformedlymphocytes,Muscle_Skeletal,Cells_Culturedfibroblasts	3.969,3.173,3.159	0.19401	3.173269177371671	TRUE	Muscle_Skeletal
chr7	51073344	51073385	chr7	51070827	51073385	COBL	perfect	50	0.05702879999999999	0.20917139969793147	0	0.95472	0.00472	0.004634999999999999	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	4.292,3.944,3.477	0.95472	4.2916536452706895	TRUE	Muscle_Skeletal
