chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged	flagged_tissues	top3_tissues_by_z	top3_z	pext_tissue	tissue_z	tissue_flagged	tissues_matched
chr19	40599420	40599556	chr19	40599401	40599556	LTBP4	perfect	50	0.025118799999999997	0.03801550594702329	0	0.1595	0.00912	0.026235	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.535,2.72,2.267	0.1595	3.5349049460835174	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	40600067	40600177	chr19	40599675	40600177	LTBP4	perfect	50	0.025118799999999997	0.03801550594702329	0	0.1595	0.00912	0.026235	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.535,2.72,2.267	0.1595	3.5349049460835174	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	42116923	42117005	chr19	42116708	42117005	POU2F2	perfect	50	0.022490199999999995	0.05327397091929799	0	0.21552	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	3.623,3.57,2.612	0.21552	3.623341693308557	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	54099589	54099601	chr19	54099589	54099601	OSCAR	perfect	50	0.0052624	0.019226530093300016	0	0.10526	0	0	1	Brain_Anteriorcingulatecortex_BA24	Brain_Anteriorcingulatecortex_BA24,WholeBlood,Spleen	5.201,2.886,2.382	0.10526	5.20102168798762	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	57428458	57428582	chr19	57428458	57428582	ENSG00000268533	perfect	50	0.019999999999999993	0.14142135623730936	0	1	0	0	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	6.9296464556281725	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	57438101	57438151	chr19	57438101	57438457	ENSG00000268533,ZNF749	perfect	50	0.019999999999999993	0.14142135623730936	0	1	0	0	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	6.9296464556281725	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr19	57799235	57799300	chr19	57799235	57799499	ZNF586	perfect	50	0.0715276	0.03262962967760988	0.0302	0.17051	0.060365	0.0376525	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Anteriorcingulatecortex_BA24	3.034,2.128,1.97	0.17051	3.033512821873082	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	3484719	3484875	chr2	3484719	3485094	TRAPPC12	perfect	50	0.0438134	0.032992294871032286	0.00461	0.17089	0.033600000000000005	0.026924999999999998	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex	3.852,3.55,1.415	0.17089	3.8517053905084695	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	3514807	3514909	chr2	3514807	3517747	ADI1	perfect	50	0.057682	0.05786249442622128	0.00921	0.30266	0.042249999999999996	0.033555	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Pituitary	4.234,3.976,2.093	0.30266	4.233796044039615	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	3606191	3606243	chr2	3605700	3606243	COLEC11	perfect	50	0.028579199999999996	0.10251537278130436	0	0.46922	0	0	3	Brain_Spinalcord_cervicalc_1,Kidney_Cortex,Testis	Kidney_Cortex,Brain_Spinalcord_cervicalc_1,Testis	4.298,3.689,3.627	0.40678	3.6892106007048744	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	9336035	9336044	chr2	9336035	9336044	ASAP2	perfect	50	0.0196982	0.04409657364124746	0	0.16989	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.406,3.031,2.549	0.16989	3.40597437846083	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	10819273	10819307	chr2	10819273	10819354	PDIA6	perfect	50	0.0098182	0.034833234405418904	0	0.21122	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	5.782,2.38,2.033	0.21122	5.78188627722347	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	10819307	10819354	chr2	10819273	10819354	PDIA6	perfect	50	0.008982799999999996	0.0321408410186752	0	0.19524	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	5.795,2.377,2.028	0.19524	5.79503193123592	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	10820770	10820864	chr2	10820770	10820918	PDIA6	perfect	50	0.006630000000000002	0.023666086991080453	0	0.14082	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	5.67,2.466,2.253	0.14082	5.670138880608994	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	11791707	11791785	chr2	11791707	11791785	LPIN1	perfect	50	0.009503999999999997	0.027074956121471244	0	0.12751	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex	4.358,4.33,1.654	0.12751	4.3584927514034915	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	19962294	19962327	chr2	19962294	19962327	WDR35	perfect	50	0.027505599999999995	0.08345363288359219	0	0.40196	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Hypothalamus	4.487,3.632,1.965	0.40196	4.486975426490048	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	63229830	63229872	chr2	63228387	63229872	WDPCP	perfect	50	0.067731	0.03168318186775606	0.02786	0.17363	0.058085	0.03661500000000001	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex	3.342,3.038,1.808	0.17363	3.3424357579367148	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	73768768	73768952	chr2	73767418	73768952	DUSP11	perfect	50	0.0674352	0.02395839661426721	0.02235	0.14394	0.06587	0.03613499999999999	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Cortex,Vagina	3.193,1.373,1.175	0.14394	3.193235391822567	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	96713106	96713139	chr2	96713106	96713139	LMAN2L	perfect	50	0.015130799999999998	0.03594762595209644	0	0.16549	0	0.00979	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex	4.183,4.179,1.755	0.16549	4.182729624492244	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	100011496	100011571	chr2	100011496	100011571	AFF3	perfect	50	0.029043200000000005	0.03947811635809988	0	0.16175	0.00272	0.0477375	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	3.362,3.09,1.439	0.16175	3.3615281640146453	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	121444938	121444962	chr2	121444938	121444962	CLASP1	perfect	50	0.017871800000000004	0.06315045619076744	0	0.34655	0	0.001055	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Hypothalamus	5.205,4.226,0.564	0.34655	5.204684492018802	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	135167692	135167713	chr2	135167692	135167713	RAB3GAP1	perfect	50	0.026103000000000008	0.07056660785298918	0	0.35075	0	0	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Muscle_Skeletal	4.601,2.841,2.727	0.35075	4.600575397875641	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	148691620	148691838	chr2	148691541	148692833	EPC2	perfect	50	0.0520296	0.019722867175759537	0.00694	0.11405	0.05219	0.024395	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,WholeBlood,Brain_Substantianigra	3.145,2.616,1.389	0.11405	3.14459350394178	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	151973668	151973713	chr2	151967082	151974051	CACNB4,ENSG00000283228	perfect	50	0.014379400000000002	0.02574033564708296	0	0.11915	0	0.0237275	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Nucleusaccumbens_basalganglia,Brain_Cerebellum	4.07,2.652,2.643	0.11915	4.070288804173896	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	178753848	178754009	chr2	178753360	178754009	TTN	perfect	50	0.10146759999999999	0.19472323382185489	0	0.73913	0	0.1171825	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24,Brain_Cortex	3.275,2.817,2.605	0.73913	3.2747114326550975	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	201888459	201888461	chr2	201888459	201889457	CDK15	perfect	50	0.0177654	0.026506517659024228	0	0.11765	0	0.036595	1	Brain_Cerebellum	Brain_Cerebellum,Nerve_Tibial,Brain_CerebellarHemisphere	3.768,1.879,1.845	0.11765	3.7683033767354943	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	202076931	202077099	chr2	202076931	202077099	KIAA2012	perfect	50	0.018024599999999998	0.046752327682312064	0	0.19048	0	0	2	Brain_Caudate_basalganglia,Brain_Hypothalamus	Brain_Hypothalamus,Brain_Caudate_basalganglia,Pituitary	3.689,3.434,2.67	0.19048	3.688701901044502	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	210016203	210016257	chr2	210016203	210016257	RPE	perfect	50	0.1302092	0.06639489738938482	0	0.36356	0.12458	0.06242500000000001	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Cortex,Muscle_Skeletal	3.515,2.2,1.611	0.36356	3.514589361159371	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	232340723	232340927	chr2	232340723	232340999	DIS3L2	perfect	50	0.0416508	0.023809311918676194	0	0.14364	0.038735	0.017345	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Ovary	4.284,3.535,1.496	0.14364	4.283584521398913	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	232343344	232343572	chr2	232343115	232344350	DIS3L2,NRBF2P6	perfect	50	0.0960366	0.04437608422866293	0.02532	0.2632	0.091515	0.04541999999999999	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Pituitary	3.767,3.69,1.613	0.2632	3.7669704956082533	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr2	241040885	241040896	chr2	241040885	241041362	SNED1	perfect	50	0.0395974	0.04577487060403696	0	0.22105	0.016864999999999998	0.030627500000000002	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24	3.964,2.114,1.984	0.22105	3.9640221284207713	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	24964374	24964398	chr20	24964374	24964416	APMAP	perfect	50	0.0109778	0.03643866993305048	0	0.19323	0	0.0062875	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,WholeBlood	5.002,4.498,0.504	0.19323	5.00161505167054	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	35215892	35215900	chr20	35215892	35216240	PROCR	perfect	50	0.1145888	0.06302783562709999	0.02067	0.38647	0.098775	0.059032500000000016	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Skin_SunExposed_Lowerleg	4.314,2.611,1.797	0.38647	4.313668671863764	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	35554371	35554386	chr20	35554371	35554386	ERGIC3	perfect	50	0.11589200000000001	0.17298706728822125	0.01425	0.64881	0.02732	0.09119999999999999	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.081,2.678,2.429	0.64881	3.0806811650958985	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	37386459	37386477	chr20	37386459	37386477	SRC	perfect	50	0.029023199999999992	0.056437562156812546	0	0.20321	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	3.086,2.169,1.952	0.20321	3.086362935309282	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	38650681	38650716	chr20	38650681	38651035	ARHGAP40	perfect	50	0.050647000000000005	0.1101085512490436	0	0.5	0	0	2	Brain_Caudate_basalganglia,Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Testis	4.081,3.072,2.451	0.5	4.08100002136667	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	63283850	63283880	chr20	63283850	63283880	ARFGAP1	perfect	50	0.044383599999999995	0.07200704664383444	0.00323	0.321	0.011255000000000001	0.022445	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.842,3.036,2.462	0.321	3.841518474826729	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr20	63886015	63886042	chr20	63886015	63886042	TPD52L2	perfect	50	0.0532066	0.1139440953975201	0	0.39763	0	0.006915000000000001	2	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.023,3,2.753	0.39763	3.022740220091265	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
chr21	45455530	45456176	chr21	45455521	45456881	COL18A1	perfect	50	0.0833854	0.06905807039420829	0	0.30443	0.061215000000000006	0.07940749999999999	2	Brain_Spinalcord_cervicalc_1,Liver	Brain_Spinalcord_cervicalc_1,Liver,Bladder	3.201,3.05,2	0.30443	3.2008510915262756	TRUE	Brain_Amygdala,Brain_Anteriorcingulatecortex_BA24,Brain_Caudate_basalganglia,Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia,Brain_Spinalcord_cervicalc_1,Brain_Substantianigra
