chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y	oe_lof_upper
chr16	540189	540371	chr16	540104	540371	CAPN15	perfect	50	0.0669472	0.027925356558847654	0.0243	0.16393	0.062025000000000004	0.030879999999999998	1	Muscle_Skeletal	Muscle_Skeletal,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.473,2.079,1.916	1	Muscle_Skeletal	Muscle_Skeletal	3.473	0.316
chr16	8936582	8936613	chr16	8936582	8936729	USP7	perfect	50	0.010848199999999999	0.04219264935932778	0	0.22011	0	0	2	Cells_Culturedfibroblasts,Testis	Testis,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	4.96,3.525,2.965	2	Cells_Culturedfibroblasts,Testis	Testis,Cells_Culturedfibroblasts	4.96,3.525	0.061
chr16	24151849	24151855	chr16	24151684	24151855	PRKCB	perfect	50	0.0024174	0.017093599328403597	0	0.12087	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.081
chr16	53208317	53208347	chr16	53207988	53208347	CHD9	perfect	50	0.0762972	0.03050112711467079	0.02843	0.17987	0.07955000000000001	0.0482675	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Pancreas	3.396,1.71,1.208	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.396	0.17
chr16	56213271	56213362	chr16	56213271	56213407	GNAO1	perfect	50	0.0026556000000000023	0.018777927681189955	0	0.13278	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.261
chr16	68138510	68138756	chr16	68138510	68138784	NFATC3	perfect	50	0.0124918	0.056956161003755466	0	0.40078	0	0	1	Testis	Testis,Cells_EBV_transformedlymphocytes,WholeBlood	6.817,0.601,0.422	1	Testis	Testis	6.817	0.264
chr16	68217710	68217745	chr16	68217710	68218090	NFATC3	perfect	50	0.0170232	0.017869665488001202	0	0.1196	0.014615	0.009625000000000002	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	5.74,2,1.33	1	Testis	Testis	5.74	0.264
chr16	85169524	85171807	chr16	85169524	85171807	GSE1	perfect	50	0.0410742	0.03273855139290867	0	0.16326	0.03238	0.036865	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal,Esophagus_Muscularis	3.732,3.586,1.413	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal	3.732,3.586	0.128
chr16	85357462	85357643	chr16	85357462	85357643	GSE1	perfect	50	0.0410742	0.03273855139290867	0	0.16326	0.03238	0.036865	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal,Esophagus_Muscularis	3.732,3.586,1.413	2	Cells_Culturedfibroblasts,Muscle_Skeletal	Cells_Culturedfibroblasts,Muscle_Skeletal	3.732,3.586	0.128
chr16	85556326	85556363	chr16	85555966	85556363	GSE1	perfect	50	0.0333938	0.023921448909260647	0.0067	0.14458	0.027795	0.019692500000000005	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood,Cells_Culturedfibroblasts	4.648,3.286,1.684	2	Cells_EBV_transformedlymphocytes,WholeBlood	Cells_EBV_transformedlymphocytes,WholeBlood	4.648,3.286	0.128
chr16	88587541	88587613	chr16	88587541	88587613	ZC3H18	perfect	50	0.0408526	0.021837259752775857	0.01243	0.12392	0.040745	0.020245000000000003	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Testis,Cells_EBV_transformedlymphocytes	3.804,2.721,2.591	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.804	0.126
chr16	89300816	89300839	chr16	89298867	89300962	ANKRD11	perfect	50	0.1132618	0.045425494131622175	0.04479	0.28325	0.11179	0.053752499999999995	1	WholeBlood	WholeBlood,AdrenalGland,Cells_EBV_transformedlymphocytes	3.742,2.392,1.473	1	WholeBlood	WholeBlood	3.742	0.107
chr16	89300839	89300962	chr16	89298867	89300962	ANKRD11	perfect	50	0.1165268	0.049046615537399404	0.04796	0.31779	0.11274500000000001	0.054952499999999974	1	WholeBlood	WholeBlood,AdrenalGland,Cells_EBV_transformedlymphocytes	4.104,2.149,1.874	1	WholeBlood	WholeBlood	4.104	0.107
chr17	864014	864050	chr17	863886	864111	NXN	perfect	50	0.4941514	0.09189248329300444	0.33729	0.83333	0.493255	0.10882249999999999	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Brain_Hypothalamus	3.691,1.877,1.433	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.691	0.218
chr17	1348003	1348008	chr17	1347961	1348008	YWHAE	perfect	50	0.0105858	0.050133291439635505	0	0.33664	0	0.00119	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	6.504,1.981,0.93	1	Muscle_Skeletal	Muscle_Skeletal	6.504	0.235
chr17	2173097	2173150	chr17	2173097	2173178	SMG6	perfect	50	0.0782988	0.023912634747585402	0	0.18415	0.07668	0.01254000000000001	1	AdrenalGland	AdrenalGland,Cells_Culturedfibroblasts,Heart_AtrialAppendage	4.427,1.84,1.537	1	AdrenalGland	AdrenalGland	4.427	0.299
chr17	5336487	5336529	chr17	5336487	5336689	RABEP1	perfect	50	0.0712966	0.022960292841942478	0.0312	0.14779	0.06908	0.023274999999999997	1	Testis	Testis,Liver,Kidney_Cortex	3.332,2.185,2.139	1	Testis	Testis	3.332	0.266
chr17	7238785	7238807	chr17	7238785	7238930	PHF23	perfect	50	0.044837800000000004	0.05314021173484812	0	0.23147	0.0245	0.0813475	1	Spleen	Spleen,Lung,SmallIntestine_TerminalIleum	3.512,1.889,1.826	1	Spleen	Spleen	3.512	0.167
chr17	28047916	28048001	chr17	28047916	28048926	NLK	perfect	50	0.1450628	0.07879019508149217	0.04029	0.54712	0.13349	0.07585750000000002	1	Testis	Testis,Thyroid,Pituitary	5.103,1.315,1.259	1	Testis	Testis	5.103	0.113
chr17	29079733	29081000	chr17	29079726	29081000	MYO18A	perfect	50	0.08960420000000001	0.09936367781918654	0.01192	0.44109	0.054	0.053292499999999986	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.537,3.438,3.326	3	Heart_AtrialAppendage,Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	3.537,3.438,3.326	0.287
chr17	29124652	29124688	chr17	29124652	29124688	MYO18A	perfect	50	0.024418199999999998	0.026669807027760048	0.00152	0.11977	0.014499999999999999	0.025527499999999998	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	3.575,2.487,2.405	1	Muscle_Skeletal	Muscle_Skeletal	3.575	0.287
chr17	29674107	29674159	chr17	29673839	29674159	SSH2	perfect	50	0.0338344	0.0285362874006456	0	0.15844	0.02846	0.03354000000000001	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Heart_AtrialAppendage,Cells_Culturedfibroblasts	4.367,1.698,1.542	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.367	0.278
chr17	31488242	31488272	chr17	31487999	31488432	RAB11FIP4	perfect	50	0.1544576	0.13819052936568177	0	0.745	0.16476000000000002	0.208945	1	Testis	Testis,Heart_AtrialAppendage,Cells_EBV_transformedlymphocytes	4.273,1.319,1.318	1	Testis	Testis	4.273	0.285
chr17	37328877	37328986	chr17	37328644	37328986	ACACA	perfect	50	0.05555	0.036344256093919544	0.01387	0.18222	0.04322	0.03565000000000001	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Pancreas,Testis	3.485,2.557,2.036	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.485	0.216
chr17	38544811	38545459	chr17	38544577	38545459	SRCIN1	perfect	50	0.2796364	0.0986237221693169	0.10325	0.66667	0.2673	0.0786325	1	WholeBlood	WholeBlood,Artery_Aorta,Artery_Tibial	3.924,2.572,1.774	1	WholeBlood	WholeBlood	3.924	0.213
chr17	38547758	38547881	chr17	38547758	38547881	SRCIN1	perfect	50	0.2796364	0.0986237221693169	0.10325	0.66667	0.2673	0.0786325	1	WholeBlood	WholeBlood,Artery_Aorta,Artery_Tibial	3.924,2.572,1.774	1	WholeBlood	WholeBlood	3.924	0.213
chr17	39402172	39402220	chr17	39402172	39402523	FBXL20	perfect	50	0.0218968	0.03340970074449537	0	0.18702	0.01537	0.010812500000000003	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Testis	4.942,3.885,1.455	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	4.942,3.885	0.257
chr17	42018437	42018475	chr17	42018437	42018526	DNAJC7	perfect	50	0.01709	0.033189593402210914	0	0.14196	0	0.0119825	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Spleen,Prostate	3.762,2.444,2.095	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9	3.762	0.291
chr17	50573205	50573250	chr17	50573205	50573674	CACNA1G	perfect	50	0.042005400000000005	0.0742897389352071	0	0.4375	0	0.08322500000000001	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Brain_Amygdala,Brain_Spinalcord_cervicalc_1	5.324,1.198,1.195	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.324	0.211
chr17	50999475	50999487	chr17	50999475	50999487	SPAG9	perfect	50	0.003995400000000001	0.02774257637124364	0	0.19621	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Adipose_Subcutaneous	6.929,-0.016,-0.144	1	Muscle_Skeletal	Muscle_Skeletal	6.929	0.142
chr17	57985253	57985259	chr17	57985253	57985348	VEZF1	perfect	50	0.0218138	0.05653541674463714	0	0.29761	0.007925000000000001	0.0085775	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Testis	4.878,4.542,0.881	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	4.878,4.542	0.24
chr17	60421384	60421551	chr17	60421207	60421551	USP32	perfect	50	0.0074606	0.01848970120507796	0	0.11359	0	0.008145000000000001	1	Testis	Testis,Spleen,Lung	5.74,2.211,1.541	1	Testis	Testis	5.74	0.224
chr17	60422245	60422337	chr17	60422245	60422470	USP32	perfect	50	0.0081072	0.022423673172132442	0	0.14592	0	0.008145000000000001	1	Testis	Testis,Spleen,Lung	6.146,1.794,1.242	1	Testis	Testis	6.146	0.224
chr17	67928958	67929120	chr17	67928958	67929120	BPTF	perfect	50	0.06911780000000001	0.03395118880969909	0.02546	0.22331	0.06341	0.022825000000000005	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Cells_Culturedfibroblasts	4.542,4.09,1.048	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.542,4.09	0.099
chr17	67981435	67981439	chr17	67981435	67981762	BPTF	perfect	50	0.1801052	0.026801307327236474	0.13719	0.29083	0.180905	0.0267125	1	WholeBlood	WholeBlood,Spleen,Heart_LeftVentricle	4.131,2.096,1.669	1	WholeBlood	WholeBlood	4.131	0.099
chr17	68551083	68551121	chr17	68551083	68551319	PRKAR1A	perfect	50	0.0144358	0.01799499341823856	0.0025	0.12228	0.010284999999999999	0.00921	1	Testis	Testis,Heart_AtrialAppendage,WholeBlood	5.993,1.511,1.349	1	Testis	Testis	5.993	0.119
chr17	79092599	79092641	chr17	79091946	79092641	RBFOX3	perfect	50	0.0416562	0.050457798810248436	0	0.21244	0.01928	0.07799	1	Pituitary	Pituitary,Brain_Substantianigra,Brain_Hypothalamus	3.385,2.399,1.968	1	Pituitary	Pituitary	3.385	0.166
chr18	3845231	3845282	chr18	3845231	3845359	DLGAP1	perfect	50	0.2248558	0.24365465702539585	0	1	0.17222500000000002	0.3302475	2	Colon_Sigmoid,Spleen	Colon_Sigmoid,Spleen,Pituitary	3.181,3.181,1.919	2	Colon_Sigmoid,Spleen	Colon_Sigmoid,Spleen	3.181,3.181	0.254
chr18	3874613	3874706	chr18	3874613	3874767	DLGAP1	perfect	50	0.019311800000000007	0.04556100595949151	0	0.20583	0	0	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Hippocampus,Brain_Anteriorcingulatecortex_BA24	4.094,2.505,2.342	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	4.094	0.254
chr18	21434946	21435075	chr18	21434946	21435075	GREB1L	perfect	50	0.0087914	0.031075123853169025	0	0.18845	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Heart_AtrialAppendage,Heart_LeftVentricle	5.781,2.643,1.532	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.781	0.075
chr18	27933094	27933124	chr18	27932878	27933124	CDH2	perfect	50	0.006103600000000002	0.02742087308334768	0	0.19264	0	0	1	Testis	Testis,Spleen,Kidney_Cortex	6.803,0.515,0.438	1	Testis	Testis	6.803	0.29
chr18	28036469	28036548	chr18	28036469	28036585	CDH2	perfect	50	0.0026674	0.018861366281369973	0	0.13337	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.29
chr18	34023439	34023458	chr18	34023439	34023639	NOL4	perfect	50	0.0331842	0.06649442318460293	0	0.35484	0	0.0512175	2	Liver,Testis	Liver,Testis,Thyroid	4.837,3.26,1.332	2	Liver,Testis	Liver,Testis	4.837,3.26	0.221
chr18	44876564	44876750	chr18	44876564	44877414	SETBP1	perfect	50	0.1017758	0.04158488889056717	0.05132	0.33333	0.09817000000000001	0.043704999999999994	1	WholeBlood	WholeBlood,Cells_Culturedfibroblasts,Esophagus_Mucosa	5.568,1.16,1.091	1	WholeBlood	WholeBlood	5.568	0.11
chr18	46818379	46818447	chr18	46815710	46818447	PIAS2	perfect	50	0.2810412	0.0574994875093399	0.15257	0.52472	0.281875	0.06955	1	Testis	Testis,Ovary,Pancreas	4.238,1.375,1.182	1	Testis	Testis	4.238	0.254
chr18	50267590	50267663	chr18	50266745	50267663	MBD1	perfect	50	0.0555578	0.03196713307605236	0.01764	0.15225	0.039465	0.04559250000000001	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Amygdala	3.025,1.972,1.735	1	Muscle_Skeletal	Muscle_Skeletal	3.025	0.268
chr18	50275369	50275444	chr18	50275369	50275444	MBD1	perfect	50	0.0654604	0.09210443708339454	0.00999	0.60872	0.0298	0.0789075	1	Testis	Testis,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	5.898,1.222,1.136	1	Testis	Testis	5.898	0.268
chr18	53530346	53530416	chr18	53530296	53530451	DCC	perfect	50	0.0102684	0.03294036636352525	0	0.15527	0	0	3	AdrenalGland,Lung,Testis	Testis,Lung,AdrenalGland	4.402,4.025,3.061	3	AdrenalGland,Lung,Testis	Testis,Lung,AdrenalGland	4.402,4.025,3.061	0.283
chr18	55321669	55321738	chr18	55321669	55322345	TCF4	perfect	50	0.0725648	0.03169192765564462	0	0.18561	0.06564500000000001	0.0387375	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Brain_Hippocampus,Brain_Spinalcord_cervicalc_1	3.567,1.987,1.551	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.567	0.217
chr18	55631297	55631388	chr18	55631297	55631388	TCF4	perfect	50	0.003855000000000002	0.027258966414741407	0	0.19275	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93	0.217
chr18	58149535	58149559	chr18	58149332	58149569	NEDD4L	perfect	50	0.019698399999999998	0.027546855767834503	0	0.11628	0.0039900000000000005	0.0289475	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Adipose_Subcutaneous	3.506,3.124,1.689	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.506,3.124	0.198
chr18	58255640	58256774	chr18	58255439	58256774	NEDD4L	perfect	50	0.0069486	0.02719157012301978	0	0.16645	0	0.001515	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.866,2.995,1.741	1	Muscle_Skeletal	Muscle_Skeletal	5.866	0.198
chr19	2227362	2227467	chr19	2227362	2227467	DOT1L	perfect	50	0.1029392	0.0472002988938997	0.0497	0.38469	0.0937	0.0309025	1	Testis	Testis,Liver,Kidney_Cortex	5.969,1.436,1.142	1	Testis	Testis	5.969	0.118
chr19	2227736	2228344	chr19	2227736	2228382	DOT1L	perfect	50	0.1074968	0.07541146728259758	0.0497	0.60258	0.0937	0.0313025	1	Testis	Testis,Liver,Kidney_Cortex	6.565,0.838,0.684	1	Testis	Testis	6.565	0.118
chr19	3637535	3637613	chr19	3636600	3638006	PIP5K1C	perfect	50	0.0224076	0.038009991358878795	0	0.25196	0.00872	0.0228125	1	Testis	Testis,Bladder,Esophagus_Muscularis	6.039,1.227,1.047	1	Testis	Testis	6.039	0.313
chr19	5140251	5140332	chr19	5140251	5141503	KDM4B	perfect	50	0.0238846	0.015304179662525437	0.00917	0.10233	0.02068	0.006784999999999999	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,WholeBlood,Spleen	5.126,2.634,2.315	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	5.126	0.171
chr19	10453263	10453329	chr19	10452938	10453329	PDE4A	perfect	50	0.0427898	0.11293418696600896	0	0.73953	0	0.0373275	1	Testis	Testis,Brain_CerebellarHemisphere,Brain_Cerebellum	6.169,1.136,0.955	1	Testis	Testis	6.169	0.307
chr19	11039457	11039553	chr19	11039457	11040495	SMARCA4	perfect	50	0.0215996	0.014984079573102287	0.00414	0.10705	0.020075	0.006144999999999998	1	Testis	Testis,Muscle_Skeletal,Brain_Spinalcord_cervicalc_1	5.703,2.291,1.44	1	Testis	Testis	5.703	0.055
chr19	13519430	13519503	chr19	13518796	13519503	CACNA1A	perfect	50	0.011745999999999998	0.024750880338909556	0	0.1085	0	0.0085325	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	3.909,2.778,2.594	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.909	0.134
chr19	13599752	13599946	chr19	13599752	13600056	CACNA1A	perfect	50	0.0118626	0.025195260552860557	0	0.1132	0	0.0085325	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	4.022,2.769,2.543	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	4.022	0.134
chr19	13983312	13983357	chr19	13983312	13983357	RFX1	perfect	50	0.0248896	0.021335919599184308	0	0.12492	0.02366	0.015192500000000001	1	Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	4.688,2.326,2.101	1	Testis	Testis	4.688	0.273
chr19	15249282	15249290	chr19	15247046	15249290	BRD4	perfect	50	0.3754926	0.08874294896531908	0.24281	0.69756	0.35329	0.13526	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_Spinalcord_cervicalc_1	3.629,1.869,1.843	1	Muscle_Skeletal	Muscle_Skeletal	3.629	0.048
chr19	16384272	16384275	chr19	16382988	16384275	EPS15L1	perfect	50	0.058174	0.03212245460415375	0.02826	0.23682	0.048424999999999996	0.021659999999999992	1	Testis	Testis,Prostate,Liver	5.561,1.794,1.35	1	Testis	Testis	5.561	0.245
chr19	19662074	19662116	chr19	19662074	19662116	ATP13A1	perfect	50	0.1296038	0.037020650215901986	0.02808	0.26475	0.1271	0.0320675	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,AdrenalGland,Cells_EBV_transformedlymphocytes	3.651,1.906,1.556	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.651	0.294
chr19	38173643	38173672	chr19	38173625	38173672	SIPA1L3	perfect	50	0.056775	0.061108872105448006	0	0.29014	0.046704999999999997	0.031169999999999996	2	Heart_AtrialAppendage,Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	3.819,3.316,2.48	2	Heart_AtrialAppendage,Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage	3.819,3.316	0.2
chr19	38229558	38229590	chr19	38229558	38229714	DPF1	perfect	50	0.019373600000000005	0.043460939101586764	0	0.18514	0	0	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Cortex,Cells_Culturedfibroblasts	3.814,2.996,2.43	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9	3.814	0.285
chr19	40593165	40593181	chr19	40592882	40593181	LTBP4	perfect	50	0.0199122	0.03921846161944548	0	0.1595	0.002715	0.007050000000000002	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.559,2.769,2.33	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.559	0.327
chr19	40599196	40599255	chr19	40599196	40599255	LTBP4	perfect	50	0.025118799999999997	0.03801550594702329	0	0.1595	0.00912	0.026235	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.535,2.72,2.267	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.535	0.327
chr19	40599401	40599420	chr19	40599401	40599556	LTBP4	perfect	50	0.0199122	0.03921846161944548	0	0.1595	0.002715	0.007050000000000002	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.559,2.769,2.33	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.559	0.327
chr19	40599420	40599556	chr19	40599401	40599556	LTBP4	perfect	50	0.025118799999999997	0.03801550594702329	0	0.1595	0.00912	0.026235	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.535,2.72,2.267	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.535	0.327
chr19	40600067	40600177	chr19	40599675	40600177	LTBP4	perfect	50	0.025118799999999997	0.03801550594702329	0	0.1595	0.00912	0.026235	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Anteriorcingulatecortex_BA24,Brain_Amygdala	3.535,2.72,2.267	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.535	0.327
chr19	42116708	42116782	chr19	42116708	42117005	POU2F2	perfect	50	0.013464400000000001	0.02914745048955082	0	0.10971	0	0	1	Testis	Testis,Brain_CerebellarHemisphere,Brain_Cerebellum	3.302,2.91,2.864	1	Testis	Testis	3.302	0.197
chr19	42116782	42116923	chr19	42116708	42117005	POU2F2	perfect	50	0.015473399999999998	0.035864176635677834	0	0.16165	0	0	1	Testis	Testis,Brain_Cerebellum,Brain_CerebellarHemisphere	4.076,2.971,2.907	1	Testis	Testis	4.076	0.197
chr19	42116923	42117005	chr19	42116708	42117005	POU2F2	perfect	50	0.022490199999999995	0.05327397091929799	0	0.21552	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Testis	3.623,3.57,2.612	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.623,3.57	0.197
chr19	48513382	48513545	chr19	48513206	48513935	LMTK3	perfect	50	0.0714812	0.08546945826720674	0	0.35433	0.06447	0.1020625	1	Spleen	Spleen,Heart_LeftVentricle,Cells_EBV_transformedlymphocytes	3.309,2.63,2.303	1	Spleen	Spleen	3.309	0.182
chr19	48513545	48513586	chr19	48513206	48513935	LMTK3	perfect	50	0.0974004	0.11184642028446408	0	0.45669	0.08502	0.150345	1	Spleen	Spleen,Cells_EBV_transformedlymphocytes,Brain_CerebellarHemisphere	3.212,2.182,1.995	1	Spleen	Spleen	3.212	0.182
chr2	1830781	1830920	chr2	1829936	1830920	MYT1L	perfect	50	0.046958200000000005	0.17129928116996565	0	1	0	0.0020975	1	Vagina	Vagina,Artery_Coronary,Artery_Aorta	5.564,2.733,2.077	1	Vagina	Vagina	5.564	0.087
chr2	1972678	1972694	chr2	1972367	1972694	MYT1L	perfect	50	0.02123179999999999	0.1413374428875802	0	1	0	0	1	Liver	Liver,Testis,Pituitary	6.925,0.07,-0.018	1	Liver	Liver	6.925	0.087
chr2	9336035	9336044	chr2	9336035	9336044	ASAP2	perfect	50	0.0196982	0.04409657364124746	0	0.16989	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.406,3.031,2.549	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.406,3.031	0.22
chr2	12724628	12724821	chr2	12724628	12724825	TRIB2	perfect	50	0.1725772	0.05357286325850323	0.08696	0.33755	0.17481	0.07032499999999997	1	WholeBlood	WholeBlood,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	3.079,2.126,1.959	1	WholeBlood	WholeBlood	3.079	0.24
chr2	24768078	24768120	chr2	24767770	24768135	NCOA1	perfect	50	0.5864878	0.05660808225592771	0.46672	0.76608	0.5824400000000001	0.06220249999999994	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.173,1.807,1.524	1	Muscle_Skeletal	Muscle_Skeletal	3.173	0.247
chr2	27335326	27335428	chr2	27335326	27335428	GTF3C2	perfect	50	0.014032200000000002	0.03167019330602225	0	0.17289	0	0.006935	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	5.016,2.027,2.006	1	Testis	Testis	5.016	0.285
chr2	36529152	36529163	chr2	36529152	36529512	CRIM1	perfect	50	0.0106024	0.01959033826420877	0	0.14286	0.008455	0.006490000000000001	1	WholeBlood	WholeBlood,Cells_EBV_transformedlymphocytes,AdrenalGland	6.751,0.255,0.237	1	WholeBlood	WholeBlood	6.751	0.238
